Epoch,NEQ_Splitting,EQ_Splitting,NEQ_EI,EQ_EI
1724,,27.4382177734375,26.2960961914063,25.8476171875
1726,,27.4438916015625,26.2881665039063,25.8358642578125
1728,,27.4236157226563,26.2966040039063,25.8312817382813
1730,,27.4393896484375,26.2951342773438,25.8373071289063
1732,,27.4513208007813,26.2960717773438,25.8365209960938
1734,,27.4466455078125,26.298203125,25.8246166992188
1736,,27.43900390625,26.3096899414063,25.8340551757813
1738,,27.4382934570313,26.3085498046875,25.8409301757813
1740,,27.4407885742188,26.298134765625,25.8261352539063
1742,,27.4326318359375,26.3003198242188,25.8243603515625
1744,,27.4506518554688,26.3006494140625,25.8344775390625
1746,,27.4337084960938,26.29623046875,25.8275048828125
1748,,27.4298876953125,26.2899951171875,25.8477075195313
1750,,27.4496459960938,26.2979150390625,25.8376000976563
1752,,27.453408203125,26.3043530273438,25.8444897460938
1754,,27.4501953125,26.3006030273438,25.8390698242188
1756,,27.4549365234375,26.3001879882813,25.8422436523438
1758,,27.442021484375,26.2962768554688,25.8290649414063
1760,,27.4482495117188,26.2905932617188,25.8262841796875
1762,,27.4249267578125,26.2940747070313,25.8215698242188
1764,,27.4390673828125,26.296005859375,25.8365869140625
1766,,27.4346020507813,26.2999340820313,25.8346899414063
1768,,27.4356665039063,26.3074243164063,25.8286254882813
1770,,27.4474169921875,26.2997900390625,25.829404296875
1772,,27.4491845703125,26.2920727539063,25.8168432617188
1774,,27.4446069335938,26.2977709960938,25.8252587890625
1776,,27.4457568359375,26.29107421875,25.8135375976563
1778,,27.4421362304688,26.2990844726563,25.8209716796875
1780,,27.4401611328125,26.2942797851563,25.828466796875
1782,,27.4410327148438,26.300185546875,25.8227807617188
1784,,27.4470483398438,26.3009545898438,25.8371704101563
1786,,27.4375024414063,26.2993896484375,25.8215551757813
1788,,27.431259765625,26.3083764648438,25.825361328125
1790,,27.4223901367188,26.2970458984375,25.8269653320313
1792,,27.4514013671875,26.294521484375,25.8310205078125
1794,,27.4360888671875,26.2974438476563,25.836728515625
1796,,27.4469775390625,26.299775390625,25.8215307617188
1798,,27.450244140625,26.295,25.8281567382813
1800,,27.4399829101563,26.298818359375,25.8223974609375
1802,,27.4383666992188,26.2963793945313,25.813291015625
1804,,27.4254833984375,26.2917309570313,25.8270751953125
1806,,27.46033203125,26.2892700195313,25.8231225585938
1808,,27.4379711914063,26.29435546875,25.8361352539063
1810,,27.4476611328125,26.299912109375,25.8423706054688
1812,,27.4395239257813,26.2988696289063,25.8206787109375
1814,,27.4338256835938,26.3040698242188,25.8223510742188
1816,,27.4444970703125,26.2919091796875,25.8231323242188
1818,,27.4442749023438,26.2894946289063,25.820361328125
1820,,27.4449169921875,26.2965478515625,25.8268139648438
1822,,27.4399047851563,26.2972705078125,25.8271826171875
1824,,27.4533715820313,26.3016479492188,25.8199462890625
1826,,27.4475,26.2956762695313,25.835849609375
1828,,27.4330932617188,26.2900390625,25.8399194335938
1830,,27.433623046875,26.2897998046875,25.8246166992188
1832,,27.44234375,26.3034497070313,25.8306640625
1834,,27.4439208984375,26.3038061523438,25.82421875
1836,,27.4342651367188,26.2909033203125,25.8277563476563
1838,,27.44015625,26.3013623046875,25.8143505859375
1840,,27.42796875,26.285576171875,25.8182250976563
1842,,27.4404760742188,26.294873046875,25.8179638671875
1844,,27.43845703125,26.2879418945313,25.8057666015625
1846,,27.4407275390625,26.2904028320313,25.8203393554688
1848,,27.4315502929688,26.295595703125,25.82212890625
1850,,27.43125,26.3064599609375,25.8132275390625
1852,,27.4320043945313,26.3001147460938,25.8231689453125
1854,,27.4444604492188,26.3012524414063,25.810791015625
1856,,27.437490234375,26.2954052734375,25.817197265625
1858,,27.4450268554688,26.2942993164063,25.8281958007813
1860,,27.4307763671875,26.3035888671875,25.8183203125
1862,,27.4364086914063,26.2963940429688,25.8168188476563
1864,,27.4351025390625,26.2953295898438,25.839140625
1866,,27.44162109375,26.2961108398438,25.815068359375
1868,,27.4497094726563,26.2987109375,25.8109033203125
1870,,27.4420776367188,26.2905078125,25.8220922851563
1872,,27.4498510742188,26.30078125,25.824306640625
1874,,27.4492724609375,26.300185546875,25.8305346679688
1876,,27.4499169921875,26.2971704101563,25.82869140625
1878,,27.4349267578125,26.2981811523438,25.8312182617188
1880,,27.4502465820313,26.3012426757813,25.8155126953125
1882,,27.447451171875,26.2838330078125,25.8323876953125
1884,,27.4478076171875,26.2877612304688,25.8321997070313
1886,,27.4450927734375,26.29779296875,25.8364965820313
1888,,27.4432495117188,26.2941577148438,25.82326171875
1890,,27.43884765625,26.2878295898438,25.81439453125
1892,,27.4300024414063,26.2945971679688,25.8243896484375
1894,,27.4422338867188,26.2960107421875,25.8152880859375
1896,,27.4341064453125,26.2997973632813,25.837607421875
1898,,27.4600854492188,26.2848950195313,25.8090747070313
1900,,27.4323608398438,26.2882275390625,25.8105810546875
1902,,27.4371752929688,26.30048828125,25.810927734375
1904,,27.45009765625,26.2849829101563,25.8087109375
1906,,27.4171362304688,26.294814453125,25.8227734375
1908,,27.437568359375,26.2896435546875,25.82287109375
1910,,27.4500537109375,26.2876928710938,25.8159155273438
1912,,27.4599047851563,26.2843334960938,25.8246704101563
1914,,27.4305786132813,26.2874340820313,25.8220532226563
1916,,27.425244140625,26.303955078125,25.8100854492188
1918,,27.4251342773438,26.2892846679688,25.8138793945313
1920,,27.435380859375,26.2940478515625,25.8248828125
1922,,27.4321240234375,26.2889086914063,25.8160546875
1924,,27.4415380859375,26.2866577148438,25.8171704101563
1926,,27.4198583984375,26.2996752929688,25.8252783203125
1928,,27.4514916992188,26.2915283203125,25.8146923828125
1930,,27.4373461914063,26.30138671875,25.8161206054688
1932,,27.442763671875,26.2997314453125,25.83208984375
1934,,27.4393627929688,26.28953125,25.8247436523438
1936,,27.4455297851563,26.2992529296875,25.81056640625
1938,,27.4421704101563,26.2951049804688,25.819931640625
1940,,27.445126953125,26.2929614257813,25.8137133789063
1942,,27.4315844726563,26.2941723632813,25.7998681640625
1944,,27.4391748046875,26.2980029296875,25.8195385742188
1946,,27.4433715820313,26.3031762695313,25.8185278320313
1948,,27.4240258789063,26.2964990234375,25.8118701171875
1950,,27.436416015625,26.300146484375,25.8289575195313
1952,,27.4415209960938,26.2940771484375,25.8271484375
1954,,27.461904296875,26.2821484375,25.8128466796875
1956,,27.4288549804688,26.2950268554688,25.8204614257813
1958,,27.4451171875,26.2901318359375,25.8196948242188
1960,,27.450625,26.298115234375,25.8322045898438
1962,,27.4439453125,26.306171875,25.8246337890625
1964,,27.4619262695313,26.2906396484375,25.8179272460938
1966,,27.4465185546875,26.3048291015625,25.8067163085938
1968,,27.45388671875,26.298916015625,25.8216186523438
1970,,27.4317431640625,26.2887670898438,25.8012963867188
1972,,27.4378564453125,26.2990576171875,25.8004736328125
1974,,27.4355517578125,26.2930102539063,25.8132080078125
1976,,27.4322314453125,26.2942553710938,25.7978149414063
1978,,27.4500537109375,26.3024145507813,25.8227783203125
1980,,27.4293212890625,26.2896020507813,25.8155151367188
1982,,27.4404345703125,26.2964916992188,25.8167504882813
1984,,27.469697265625,26.2904150390625,25.8028759765625
1986,,27.4378173828125,26.3041137695313,25.8180200195313
1988,,27.420888671875,26.2902319335938,25.8280419921875
1990,,27.4314599609375,26.3052270507813,25.8108984375
1992,,27.443154296875,26.2759887695313,25.820068359375
1994,,27.4336645507813,26.2919360351563,25.8220849609375
1996,,27.4426879882813,26.2918969726563,25.8166479492188
1998,,27.43607421875,26.29298828125,25.8066748046875
1999,,27.434111328125,26.2887377929688,25.8096264648438
